id,sentence,label,clean
620,In our UWP app there is a ListView and it uses ISupportIncrementalLoading as a DataSource.,0,there listview use isupportincrementalload datasourc
621,And while next part of data is loading ListView is disabled.,0,while next part data load listview disabl
622,So the problem in that if you scroll ListView in way you catch ScrollBar and pull it to the down,0,problem that scroll listview catch scrollbar pull down
623,when you scroll to the end of the list ListView will be disabled for some period of time (while data is loading).,0,when scroll list listview will disabl some period time while data load
624,And if you release mouse button from ScrollBar,0,releas mous button from scrollbar
625,while ListView is blocked then some strange behavior of ScrollBar appears after ListView became enabled..,0,while listview block then some strang behavior scrollbar appear after listview becam enabl
626,You cannot hover mouse on ScrollBar because when try to do it ScrollBar goes upper.,0,cannot hover mous scrollbar becaus when scrollbar goe upper
629,Note 1: I've got success with experiencing this problem in UWP app created from scratch (used ListView and ISupportIncrementalLoading).,0,note success with experienc thi problem creat from scratch use listview isupportincrementalload
630,I'd like to attach sample app but I don't understand how (of course if it possible).,0,like attach sampl understand cours possibl
631,Note 2: if discard of using ISupportIncrementalLoading,0,note discard use isupportincrementalload
632,the problem exists but a bit another kind of.,0,problem exist anoth kind
633,Thanks in advance!,0,thank advanc
643,Unable to prevent auto close of InputPane which is creating issue due to a possible bug of InputPane in UWP with target version 16299 on Tablet.,0,unabl prevent auto close inputpan which creat issu possibl inputpan with target version tablet
645,For opening InputPane for 2nd Input element you have to tap outside to lose focus then you will have to tap that input again which will focus input and will open InputPane as its focused now through tapping not by tab button of InputPane.,0,open inputpan input element have outsid lose focu then will have that input again which will focu input will open inputpan focus through tap button inputpan
646,This issue has been many times on stack overflow but its still answered.,0,thi issu been mani time stack overflow still answer
