id,sentence,label,clean
1692,"""In the Health page of Dev Center analytics crashes and hangs can be filtered by OS version (RTM150715111607 etc.).""",0,in health page dev center analyt crash hang filter os version rtm etc
1695,"""While I get crashes by OS (Health page) I need to cross-reference this with usage by OS to determine the overall impact of a given bug.""",0,i get crash os health page i need cross refer usag os determin impact given bug
1699,"""This application is far too complex for mobile screens and 500 x 500 is too small.""",0,thi applic far complex mobil screen x small
1702,"""The default MenuFlyoutSubItem allows you to add subitems either through XAML or the Items code behind property.""",0,default menuflyoutsubitem allow add subitem either xaml item code behind properti
1704,"""I'm currently trying to convert an application that contains some of the CoreUtils utilities (most notably [.exe and ].exe).""",0,i current tri convert applic contain coreutil util notabl exe exe
1706,"""Preparing Virtual File System""",0,prepar virtual file system
1709,"""VERBOSE: Getting all files under C:\vfs0""",0,verbo get file c vf
1711,"""VERBOSE: An error occurred converting your application.""",0,verbo an error occur convert applic
1712,"""Here is the full error record:""",0,full error record
1714,"""PowerShell Error Record:""",0,powershel error record
1715,"""The specified wildcard character pattern is not valid: [.exe""",0,specifi wildcard charact pattern valid exe
1716,"""PowerShell Stack Trace:""",0,powershel stack trace
1717,"""at Convert-Files C:\Program""",0,convert file c program
1735,""" at System.Management.Automation.LocationGlobber.IsChildNameAMatch(PSObject childObject""",0,system manag autom locationglobb ischildnameamatch psobject childobject
1763,""" at System.Management.Automation.WildcardPattern.IsMatch(String input)""",0,system manag autom wildcardpattern ismatch string input
1791,"""Buffer overrun while writing to 'm_pDACL': the writable size is 'pDACL->AclSize' bytes but '8' bytes might be written.""",0,buffer overrun write pdacl writabl size pdacl aclsiz byte byte might written
1792,"""Warning C6386""",0,warn c
1793,"""Buffer overrun while writing to 'm_pSACL': the writable size is 'pSACL->AclSize' bytes but '8' bytes might be written.""",0,buffer overrun write psacl writabl size psacl aclsiz byte byte might written
1795,"""Buffer overrun while writing to 'newACL': the writable size is 'aclSize' bytes but '8' bytes might be written.""",0,buffer overrun write newacl writabl size aclsiz byte byte might written
1799,"""Like for example for Space apps where Earth have satellites NEO and space stations and they all have orbits based on earth so orbital view in 3D make it better in Mixed reality""",0,like exampl space app earth satellit neo space station orbit base earth orbit view d make better mix realiti
1804,"""Is there some sort of bug tracker for Microsoft software?""",0,is sort bug tracker microsoft softwar
1805,"""Kinda like UserVoice but for bug reports?""",0,kinda like uservo bug report
1806,"""I have an app that works normally but when launched via the Desktop Bridge there's some strange issues with COM.""",0,i app work normal launch via desktop bridg strang issu com
1807,"""What does the Desktop Bridge do differently?""",0,desktop bridg differ
1810,"""CoreApplication now has a RequestRestartAsync method but it fails in a Desktop Bridge app with NotInForeground.""",0,coreappl requestrestartasync method fail desktop bridg app notinforeground
1814,"""Any ideas on how I can cause the app to restart?""",0,ani idea i cau app restart
1816,"""However collapsing a pivot item does not remove it from the UI visual tree.""",0,howev collap pivot item remov ui visual tree
1818,"""Since you can correctly hide ListBoxItems I'm considering this a bug.""",0,sinc correctli hide listboxitem i consid bug
1820,"""Repeatedly calling MediaPlayer.StepForwardOneFrame() `MediaPlayer.StepBackOneFrame() should switch between two frames but video is moving slightly back.""",0,repeatedli call mediaplay stepforwardonefram mediaplay stepbackonefram switch two frame video move slightli back
1823,"""At first this isn't an issue since the control isn't Visible.""",0,at first issu sinc control visibl
1824,"""However if you make the parent visible binding will not be triggered and you must manually force an update to get bound values to appear.""",0,howev make parent visibl bind trigger must manual forc updat get bound valu appear
1825,"""This was probably done as a performance optimization; however binding needs to recognize visibility changes if it won't bind when an item is not visible in the UI.""",0,thi probabl done perform optim howev bind need recogn visibl chang bind item visibl ui
1826,"""Otherwise yet again MVVM is broken.""",0,otherwi yet mvvm broken
1827,"""I have a UWP UserControl line chart that renders a PathFigure to a Canvas.""",0,i uwp usercontrol line chart render pathfigur canva
1829,"""At high zoom levels (above 300%) the entire UWP app will crash with a native exception: An unhandled win32 exception occured in <app> [17800]""",0,at high zoom level entir uwp app crash nativ except an unhandl win except occur app
1832,"""This crash only happens using the Fall Creators Update after the clipping issue was fixed.""",0,thi crash happen use fall creator updat clip issu fix
1833,"""I'm guessing it's a numerical overflow somewhere deep in the graphics stack.""",0,i guess numer overflow somewh deep graphic stack
